show_id;type;title;director;country;date_added;release_year;rating;duration;listed_in;description
80217627;TV Show;Interior Design Masters;;United Kingdom;18/10/2019;2019;TV-PG;1 Season;British TV Shows, International TV Shows, Reality TV;Aspiring interior designers transform a variety of spaces from dowdy to delightful as they vie for a life-changing contract with a top London hotel.
81075536;TV Show;Glow Up;;United Kingdom;06/12/2019;2019;TV-14;1 Season;British TV Shows, International TV Shows, Reality TV;In this competition show, aspiring makeup artists navigate colorful challenges to win a career-making opportunity in the beauty industry.
81004322;TV Show;Million Pound Menu;;United Kingdom;27/08/2019;2019;TV-MA;2 Seasons;British TV Shows, International TV Shows, Reality TV;Next-gen restaurateurs get the chance to open their own pop-up eateries to impress the paying public – and a panel of discerning U.K. investors.
80998491;TV Show;After Life;;United Kingdom;08/03/2019;2019;TV-MA;1 Season;British TV Shows, International TV Shows, TV Comedies;Struggling to come to terms with his wife's death, a writer for a newspaper adopts a gruff new persona in an effort to push away those trying to help.
80124723;TV Show;Turn Up Charlie;;United Kingdom;15/03/2019;2019;TV-MA;1 Season;British TV Shows, International TV Shows, TV Comedies;A down-and-out DJ plots to rebuild his music career while working as a nanny for his famous best friend's wild 11-year-old daughter.
80197526;TV Show;Sex Education;;United States, United Kingdom;11/01/2019;2019;TV-MA;1 Season;British TV Shows, International TV Shows, TV Comedies;Insecure Otis has all the answers when it comes to sex advice, thanks to his therapist mom. So rebel Maeve proposes a school sex-therapy clinic.
80175722;TV Show;The End of the F***ing World;;United Kingdom;05/11/2019;2019;TV-MA;2 Seasons;British TV Shows, International TV Shows, TV Comedies;A budding teen psychopath and a rebel hungry for adventure embark on a star-crossed road trip in this darkly comic series based on a graphic novel.
80191680;TV Show;White Gold;;United Kingdom;17/05/2019;2019;TV-MA;2 Seasons;British TV Shows, International TV Shows, TV Comedies;In 1980s Essex, cocky salesman Vincent Swan and his unscrupulous team will do anything to get the sale – including throwing honesty out the window.
80238565;TV Show;Derry Girls;;United Kingdom;02/08/2019;2019;TV-MA;2 Seasons;British TV Shows, International TV Shows, TV Comedies;Amidst the political conflict of Northern Ireland in the 1990s, five high school students square off with the universal challenges of being a teenager.
80091341;TV Show;Cuckoo;;United Kingdom;19/04/2019;2019;TV-14;5 Seasons;British TV Shows, International TV Shows, TV Comedies;Rachel shocks her proper British parents when she marries an American hippie, but it's just the first in a series of surprises for the family.
80223793;TV Show;Traitors;;United Kingdom;29/03/2019;2019;TV-MA;1 Season;British TV Shows, International TV Shows, TV Dramas;As World War II ends, a young English woman agrees to help an enigmatic American agent root out Russian infiltration of the British government.
80025678;TV Show;The Crown;;United Kingdom, United States;17/11/2019;2019;TV-MA;3 Seasons;British TV Shows, International TV Shows, TV Dramas;This drama follows the political rivalries and romance of Queen Elizabeth II's reign and the events that shaped the second half of the 20th century.
70264888;TV Show;Black Mirror;;United Kingdom;05/06/2019;2019;TV-MA;5 Seasons;British TV Shows, International TV Shows, TV Dramas;This sci-fi anthology series explores a twisted, high-tech near-future where humanity's greatest innovations and darkest instincts collide.
80176872;TV Show;Little Baby Bum: Nursery Rhyme Friends;;;18/10/2019;2019;TV-Y;2 Seasons;British TV Shows, Kids' TV;Twinkle, Mia, Jacus and the rest of the Nursery Rhyme Friends perform catchy tunes for the little ones.
80130521;TV Show;The Worst Witch;;United Kingdom, Germany;26/07/2019;2019;TV-Y7;3 Seasons;British TV Shows, Kids' TV;After stumbling into a school for witches, a bumbling heroine comes to realize that she just might belong there. Based on Jill Murphy's beloved books.
70301529;TV Show;Horrid Henry;;United Kingdom;11/01/2019;2019;TV-G;2 Seasons;British TV Shows, Kids' TV, TV Comedies;To his family's frustration, Henry is skilled at making trouble, from babysitting pets in his bedroom to starting a shark panic at the swimming pool.
80134695;TV Show;Free Rein;;United States;06/07/2019;2019;TV-G;3 Seasons;British TV Shows, Kids' TV, TV Dramas;A 15-year-old from LA spends the summer at her mom's childhood home on an island off the coast of England, where she bonds with a mysterious horse.
80214792;TV Show;Creeped Out;;United Kingdom, Canada;04/10/2019;2019;TV-Y7;2 Seasons;British TV Shows, Kids' TV, TV Thrillers;"A masked figure known as ""The Curious"" collects tales of dark magic, otherworldly encounters and twisted technology in this kids anthology series."
81013505;TV Show;The Great British Baking Show: Holidays;;;08/11/2019;2019;TV-PG;2 Seasons;British TV Shows, Reality TV;Deck the halls with sugar, butter and chocolate as competitors from past seasons bake sweet Yuletide treats for judges Paul Hollywood and Prue Leith.
80063224;TV Show;The Great British Baking Show;Andy Devonshire;United Kingdom;30/08/2019;2019;TV-PG;7 Seasons;British TV Shows, Reality TV;A talented batch of amateur bakers face off in a 10-week competition, whipping up their best dishes in the hopes of being named the U.K.'s best.
81031262;TV Show;Man Like Mobeen;;United Kingdom;08/02/2019;2019;TV-MA;2 Seasons;British TV Shows, TV Comedies;Mobeen is trying to be a good friend, follow the faith and raise his teenage sister. Yet his past – and everyday life – complicates matters.
70143825;TV Show;Supernatural;Phil Sgriccia;United States;03/05/2019;2019;TV-14;14 Seasons;Classic & Cult TV, TV Action & Adventure, TV Horror;Siblings Dean and Sam crisscross the country, investigating paranormal activity and picking fights with demons, ghosts and monsters.
81062075;TV Show;Roswell, New Mexico;;United States;01/05/2019;2019;TV-14;1 Season;Classic & Cult TV, TV Dramas, TV Sci-Fi & Fantasy;After 10 years, a woman returns to her sleepy tourist-occupied hometown and discovers her high-school crush is also an unusual foreigner.
80201488;TV Show;The Devil Next Door;;United States;04/11/2019;2019;TV-MA;1 Season;Crime TV Shows, Docuseries;A Cleveland grandfather is brought to trial in Israel, accused of being the infamous Nazi death camp guard known as Ivan the Terrible.
81169145;TV Show;Narcoworld: Dope Stories;;United States;22/11/2019;2019;TV-MA;1 Season;Crime TV Shows, Docuseries;Ride along as police officers and drug smugglers go toe-to-toe, trying to outwit each other in locales around the world.
80194956;TV Show;The Disappearance of Madeleine McCann;;;15/03/2019;2019;TV-14;1 Season;Crime TV Shows, Docuseries;The documentary takes a detailed look at the disappearance of 3-year-old Madeleine McCann, who vanished while on holiday with her family.
80226612;TV Show;Conversations with a Killer: The Ted Bundy Tapes;;United States;24/01/2019;2019;TV-MA;1 Season;Crime TV Shows, Docuseries;Present-day interviews, archival footage and audio recordings made on death row form a searing portrait of notorious serial killer Ted Bundy.
80213588;TV Show;The Confession Killer;Robert Kenner, Taki Oldham;United States;06/12/2019;2019;TV-14;1 Season;Crime TV Shows, Docuseries;Henry Lee Lucas rose to infamy when he confessed to hundreds of unsolved murders. This docuseries examines the truth – and horrifying consequences.
81031373;TV Show;Don't F**k with Cats: Hunting an Internet Killer;Mark Lewis;United Kingdom, United States;18/12/2019;2019;TV-MA;1 Season;Crime TV Shows, Docuseries;A twisted criminal's gruesome videos drive a group of amateur online sleuths to launch a risky manhunt that pulls them into a dark underworld.
80223113;TV Show;Happy Jail;;;14/08/2019;2019;TV-MA;1 Season;Crime TV Shows, Docuseries;The Philippine jail known for a viral Michael Jackson dance video comes under the management of an ex-convict, sparking controversy and criticism.
80178726;TV Show;Dope;;United States;28/06/2019;2019;TV-MA;3 Seasons;Crime TV Shows, Docuseries;Filmed from the perspectives of dealers, users and the police, this vivid series offers a bracing look at the war on drugs.
80161702;TV Show;The Confession Tapes;;United States;21/06/2019;2019;TV-MA;2 Seasons;Crime TV Shows, Docuseries;This true crime documentary series investigates cases where people convicted of murder claim their confessions were coerced, involuntary or false.
80996791;TV Show;13 Reasons Why: Beyond the Reasons;;United States;23/08/2019;2019;TV-MA;3 Seasons;Crime TV Shows, Docuseries;"Cast members, writers, producers and mental health professionals discuss some of the difficult issues and themes explored in ""13 Reasons Why."""
80222157;TV Show;Who Killed Little Gregory?;;France;20/11/2019;2019;TV-MA;1 Season;Crime TV Shows, Docuseries, International TV Shows;When their 4-year-old son is murdered, a young couple fights a twisting and arduous battle trying to identify a frustratingly elusive killer.
80217946;TV Show;Killer Ratings;;;31/05/2019;2019;TV-MA;1 Season;Crime TV Shows, Docuseries, International TV Shows;Brazilian TV personality and politician Wallace Souza faces accusations of masterminding the violent crimes he reported on and rallied against.
80991872;TV Show;1994;Diego Enrique Osorno;Mexico;17/05/2019;2019;TV-MA;1 Season;Crime TV Shows, Docuseries, International TV Shows;Archival video and new interviews examine Mexican politics in 1994, a year marked by the rise of the EZLN and the assassination of Luis Donaldo Colosio.
80213115;TV Show;The Alcàsser Murders;Elías León;Spain;15/06/2019;2019;TV-MA;1 Season;Crime TV Shows, Docuseries, International TV Shows;New interviews and an up-to-date analysis of evidence shed light on the 1992 murders of three girls in Spain and their profound impact on the nation.
80991879;TV Show;Examination of Conscience;;Spain;25/01/2019;2019;TV-MA;1 Season;Crime TV Shows, Docuseries, International TV Shows;Allegations of child sexual abuse in Spain's Catholic institutions are examined in interviews with survivors, clergy, journalists and other experts.
81045551;TV Show;The 43;;;15/02/2019;2019;TV-MA;1 Season;Crime TV Shows, Docuseries, International TV Shows;This docuseries disputes the Mexican government's account of how and why 43 students from Ayotzinapa Rural Teachers' College vanished in Iguala in 2014.
80245117;TV Show;Exhibit A;;United States;28/06/2019;2019;TV-MA;1 Season;Crime TV Shows, Docuseries, Science & Nature TV;This true crime series shows how innocent people have been convicted with dubious forensic techniques and tools such as touch DNA and cadaver dogs.
81191500;TV Show;The Lies Within;;South Korea;13/10/2019;2019;TV-14;1 Season;Crime TV Shows, International TV Shows, Korean TV Shows;After her father dies and her husband goes missing, Kim Seo-hui teams up with detective Jo Tae-sik and joins the National Assembly.
81087762;TV Show;Abyss;;South Korea;07/05/2019;2019;TV-14;1 Season;Crime TV Shows, International TV Shows, Korean TV Shows;After meeting an untimely demise in separate incidents, Cha Min and Go Se-yeon discover they’ve come back to life in new bodies they don’t recognize.
81087764;TV Show;Possessed;;South Korea;04/04/2019;2019;TV-14;1 Season;Crime TV Shows, International TV Shows, Korean TV Shows;A reluctant clairvoyant joins forces with a brusque police detective hiding a soft heart to help him solve criminal cases using her psychic abilities.
81019391;TV Show;Triad Princess;;;06/12/2019;2019;TV-MA;1 Season;Crime TV Shows, International TV Shows, Romantic TV Shows;After jostling her way into a gig as a celebrity bodyguard, the boisterous daughter of a powerful triad boss shakes up a TV star's life and finds love.
81020523;TV Show;Criminal: Spain;Mariano Barroso;;20/09/2019;2019;TV-MA;1 Season;Crime TV Shows, International TV Shows, Spanish-Language TV Shows;Psychological games abound between detectives and suspects in a tense interrogation room, where the search for answers sometimes comes at a moral cost.
81010786;TV Show;Drug Squad: Costa del Sol;;Spain;25/10/2019;2019;TV-MA;1 Season;Crime TV Shows, International TV Shows, Spanish-Language TV Shows;Four intrepid and impulsive police officers form a special narcotics unit to combat the birth of drug trafficking on Spain's Costa del Sol in the 1970s.
80238391;TV Show;The Club;;Mexico;15/11/2019;2019;TV-MA;1 Season;Crime TV Shows, International TV Shows, Spanish-Language TV Shows;A band of misfit rich kids in Mexico strike out on their own selling MDMA and quickly run into trouble with other narcos, the law and their families.
80241387;TV Show;Hache;;Spain;01/11/2019;2019;TV-MA;1 Season;Crime TV Shows, International TV Shows, Spanish-Language TV Shows;As Helena gains the love and trust of a dangerous heroin cartel leader in 1960s Barcelona, she hones the skills she needs to rise up the ranks.
80994596;TV Show;Crime Diaries: Night Out;Felipe Cano;Mexico;03/05/2019;2019;TV-MA;1 Season;Crime TV Shows, International TV Shows, Spanish-Language TV Shows;After going to a Halloween party, college student Luis Andrés Colmenares is found dead. Was it an accident or murder? Inspired by true events.
80230265;TV Show;Crime Diaries: The Candidate;;Mexico;22/03/2019;2019;TV-MA;1 Season;Crime TV Shows, International TV Shows, Spanish-Language TV Shows;In 1994, Mexican presidential candidate Luis Donaldo Colosio's assassination sends his dying widow racing to uncover who did it. Based on true events.
